
发现更新， lowest_score= 455 ,在第13957个学校,暨南大学,上海,2014,literature,diyipi
发现更新， lowest_score= 443 ,在第13958个学校,暨南大学,上海,2014,science,diyipi
发现更新， lowest_score= 347 ,在第13959个学校,暨南大学,江苏,2014,literature,diyipi
发现更新， lowest_score= 360 ,在第13960个学校,暨南大学,江苏,2014,science,diyipi
发现更新， lowest_score= 666 ,在第13961个学校,暨南大学,浙江,2014,literature,diyipi
发现更新， lowest_score= 659 ,在第13962个学校,暨南大学,浙江,2014,science,diyipi
发现更新， lowest_score= 620 ,在第13965个学校,暨南大学,福建,2014,literature,diyipi
发现更新， lowest_score= 605 ,在第13966个学校,暨南大学,福建,2014,science,diyipi
发现更新， lowest_score= 630 ,在第13995个学校,暨南大学,贵州,2014,literature,diyipi
发现更新， lowest_score= 586 ,在第13996个学校,暨南大学,贵州,2014,science,diyipi
发现更新， lowest_score= 582 ,在第14002个学校,暨南大学,宁夏,2014,literature,diyipi
发现更新， lowest_score= 549 ,在第14003个学校,暨南大学,宁夏,2014,science,diyipi
发现更新， lowest_score= 574 ,在第14006个学校,暨南大学,江西,2014,literature,diyipi
发现更新， lowest_score= 593 ,在第14007个学校,暨南大学,江西,2014,science,diyipi
发现更新， lowest_score= 623 ,在第14008个学校,暨南大学,北京,2015,literature,diyipi
发现更新， lowest_score= 617 ,在第14009个学校,暨南大学,北京,2015,science,diyipi
发现更新， lowest_score= 601 ,在第14010个学校,暨南大学,天津,2015,literature,diyipi
发现更新， lowest_score= 608 ,在第14011个学校,暨南大学,天津,2015,science,diyipi
发现更新， lowest_score= 597 ,在第14012个学校,暨南大学,辽宁,2015,literature,diyipi
发现更新， lowest_score= 586 ,在第14013个学校,暨南大学,辽宁,2015,science,diyipi
发现更新， lowest_score= 595 ,在第14014个学校,暨南大学,吉林,2015,literature,diyipi
发现更新， lowest_score= 560 ,在第14015个学校,暨南大学,吉林,2015,science,diyipi
发现更新， lowest_score= 588 ,在第14016个学校,暨南大学,黑龙江,2015,literature,diyipi
发现更新， lowest_score= 598 ,在第14017个学校,暨南大学,黑龙江,2015,science,diyipi
发现更新， lowest_score= 446 ,在第14018个学校,暨南大学,上海,2015,literature,diyipi
发现更新， lowest_score= 440 ,在第14019个学校,暨南大学,上海,2015,science,diyipi
发现更新， lowest_score= 342 ,在第14020个学校,暨南大学,江苏,2015,literature,diyipi
发现更新， lowest_score= 349 ,在第14021个学校,暨南大学,江苏,2015,science,diyipi
发现更新， lowest_score= 608 ,在第14022个学校,暨南大学,福建,2015,literature,diyipi
发现更新， lowest_score= 618 ,在第14023个学校,暨南大学,福建,2015,science,diyipi
发现更新， lowest_score= 607 ,在第14024个学校,暨南大学,山东,2015,literature,diyipi
发现更新， lowest_score= 633 ,在第14025个学校,暨南大学,山东,2015,science,diyipi
发现更新， lowest_score= 570 ,在第14026个学校,暨南大学,湖北,2015,literature,diyipi
发现更新， lowest_score= 590 ,在第14027个学校,暨南大学,湖北,2015,science,diyipi
发现更新， lowest_score= 593 ,在第14028个学校,暨南大学,湖南,2015,literature,diyipi
发现更新， lowest_score= 611 ,在第14029个学校,暨南大学,湖南,2015,science,diyipi
发现更新， lowest_score= 600 ,在第14030个学校,暨南大学,广东,2015,literature,diyipi
发现更新， lowest_score= 626 ,在第14031个学校,暨南大学,广东,2015,science,diyipi
发现更新， lowest_score= 631 ,在第14032个学校,暨南大学,重庆,2015,literature,diyipi
发现更新， lowest_score= 629 ,在第14033个学校,暨南大学,重庆,2015,science,diyipi
发现更新， lowest_score= 585 ,在第14034个学校,暨南大学,陕西,2015,literature,diyipi
发现更新， lowest_score= 578 ,在第14035个学校,暨南大学,陕西,2015,science,diyipi
发现更新， lowest_score= 577 ,在第14036个学校,暨南大学,甘肃,2015,literature,diyipi
发现更新， lowest_score= 549 ,在第14037个学校,暨南大学,甘肃,2015,science,diyipi
发现更新， lowest_score= 567 ,在第14038个学校,暨南大学,河南,2015,literature,diyipi
发现更新， lowest_score= 598 ,在第14039个学校,暨南大学,河南,2015,science,diyipi
发现更新， lowest_score= 683 ,在第14040个学校,暨南大学,海南,2015,literature,diyipi
发现更新， lowest_score= 722 ,在第14041个学校,暨南大学,海南,2015,science,diyipi
发现更新， lowest_score= 589 ,在第14042个学校,暨南大学,广西,2015,literature,diyipi
发现更新， lowest_score= 579 ,在第14043个学校,暨南大学,广西,2015,science,diyipi
发现更新， lowest_score= 611 ,在第14046个学校,暨南大学,云南,2015,literature,diyipi
发现更新， lowest_score= 589 ,在第14047个学校,暨南大学,云南,2015,science,diyipi
发现更新， lowest_score= 538 ,在第14048个学校,暨南大学,青海,2015,literature,diyipi
发现更新， lowest_score= 416 ,在第14049个学校,暨南大学,青海,2015,science,diyipi
发现更新， lowest_score= 575 ,在第14050个学校,暨南大学,宁夏,2015,literature,diyipi
发现更新， lowest_score= 527 ,在第14051个学校,暨南大学,宁夏,2015,science,diyipi
发现更新， lowest_score= 583 ,在第14052个学校,暨南大学,新疆,2015,literature,diyipi
发现更新， lowest_score= 557 ,在第14053个学校,暨南大学,新疆,2015,science,diyipi
发现更新， lowest_score= 580 ,在第14054个学校,暨南大学,江西,2015,literature,diyipi
发现更新， lowest_score= 605 ,在第14055个学校,暨南大学,江西,2015,science,diyipi
发现更新， lowest_score= 555 ,在第14059个学校,华南农业大学,北京,2014,science,diyipi
发现更新， lowest_score= 565 ,在第14061个学校,华南农业大学,辽宁,2014,science,diyipi
发现更新， lowest_score= 384 ,在第14064个学校,华南农业大学,上海,2014,science,dierpi
发现更新， lowest_score= 345 ,在第14065个学校,华南农业大学,江苏,2014,science,diyipi
发现更新， lowest_score= 628 ,在第14066个学校,华南农业大学,浙江,2014,literature,diyipi
发现更新， lowest_score= 610 ,在第14067个学校,华南农业大学,浙江,2014,science,diyipi
发现更新， lowest_score= 552 ,在第14102个学校,华南农业大学,北京,2015,science,diyipi
发现更新， lowest_score= 547 ,在第14103个学校,华南农业大学,辽宁,2015,science,diyipi
发现更新， lowest_score= 535 ,在第14105个学校,华南农业大学,黑龙江,2015,science,diyipi
发现更新， lowest_score= 616 ,在第14107个学校,华南农业大学,安徽,2015,literature,diyipi
发现更新， lowest_score= 582 ,在第14108个学校,华南农业大学,安徽,2015,science,diyipi
发现更新， lowest_score= 574 ,在第14109个学校,华南农业大学,福建,2015,literature,diyipi
发现更新， lowest_score= 555 ,在第14110个学校,华南农业大学,福建,2015,science,diyipi
发现更新， lowest_score= 586 ,在第14111个学校,华南农业大学,山东,2015,literature,diyipi
发现更新， lowest_score= 587 ,在第14112个学校,华南农业大学,山东,2015,science,diyipi
发现更新， lowest_score= 542 ,在第14113个学校,华南农业大学,湖北,2015,literature,diyipi
发现更新， lowest_score= 548 ,在第14114个学校,华南农业大学,湖北,2015,science,diyipi
发现更新， lowest_score= 561 ,在第14115个学校,华南农业大学,湖南,2015,literature,diyipi
发现更新， lowest_score= 558 ,在第14116个学校,华南农业大学,湖南,2015,science,diyipi
发现更新， lowest_score= 566 ,在第14117个学校,华南农业大学,广东,2015,literature,diyipi
发现更新， lowest_score= 571 ,在第14118个学校,华南农业大学,广东,2015,science,diyipi
发现更新， lowest_score= 488 ,在第14121个学校,华南农业大学,甘肃,2015,science,diyipi
发现更新， lowest_score= 567 ,在第14122个学校,华南农业大学,河北,2015,science,diyipi
发现更新， lowest_score= 475 ,在第14123个学校,华南农业大学,内蒙古,2015,science,diyipi
发现更新， lowest_score= 529 ,在第14124个学校,华南农业大学,河南,2015,literature,diyipi
发现更新， lowest_score= 548 ,在第14125个学校,华南农业大学,河南,2015,science,diyipi
发现更新， lowest_score= 715 ,在第14126个学校,华南农业大学,海南,2015,literature,diyipi
发现更新， lowest_score= 652 ,在第14127个学校,华南农业大学,海南,2015,science,diyipi
发现更新， lowest_score= 514 ,在第14129个学校,华南农业大学,广西,2015,science,diyipi
发现更新， lowest_score= 552 ,在第14132个学校,华南农业大学,云南,2015,literature,diyipi
发现更新， lowest_score= 502 ,在第14133个学校,华南农业大学,云南,2015,science,diyipi
发现更新， lowest_score= 521 ,在第14134个学校,华南农业大学,新疆,2015,literature,diyipi
发现更新， lowest_score= 478 ,在第14135个学校,华南农业大学,新疆,2015,science,diyipi
发现更新， lowest_score= 542 ,在第14136个学校,华南农业大学,江西,2015,literature,diyipi
发现更新， lowest_score= 555 ,在第14137个学校,华南农业大学,江西,2015,science,diyipi
发现更新， lowest_score= 546  ,highest_score= 634 ,在第14142个学校,广州中医药大学,北京,2014,science,diyipi
发现更新， lowest_score= 544  ,highest_score= 572 ,在第14143个学校,广州中医药大学,天津,2014,literature,diyipi
发现更新， lowest_score= 531  ,highest_score= 565 ,在第14144个学校,广州中医药大学,天津,2014,science,diyipi
发现更新， lowest_score= 578  ,highest_score= 612 ,在第14145个学校,广州中医药大学,辽宁,2014,science,diyipi
发现更新， lowest_score= 575  ,highest_score= 594 ,在第14146个学校,广州中医药大学,吉林,2014,literature,diyipi
发现更新， lowest_score= 582  ,highest_score= 626 ,在第14147个学校,广州中医药大学,吉林,2014,science,diyipi
发现更新， lowest_score= 578  ,highest_score= 595 ,在第14148个学校,广州中医药大学,黑龙江,2014,literature,diyipi
发现更新， lowest_score= 587  ,highest_score= 626 ,在第14149个学校,广州中医药大学,黑龙江,2014,science,diyipi
发现更新， lowest_score= 444  ,highest_score= 448 ,在第14150个学校,广州中医药大学,上海,2014,science,diyipi
发现更新， lowest_score= 344  ,highest_score= 353 ,在第14152个学校,广州中医药大学,江苏,2014,science,diyipi
发现更新， lowest_score= 629  ,highest_score= 655 ,在第14154个学校,广州中医药大学,浙江,2014,literature,diyipi
发现更新， lowest_score= 631  ,highest_score= 661 ,在第14155个学校,广州中医药大学,浙江,2014,science,diyipi
发现更新， lowest_score= 553  ,highest_score= 587 ,在第14156个学校,广州中医药大学,安徽,2014,literature,diyipi
发现更新， lowest_score= 509  ,highest_score= 570 ,在第14157个学校,广州中医药大学,安徽,2014,science,diyipi
发现更新， lowest_score= 603  ,highest_score= 620 ,在第14158个学校,广州中医药大学,福建,2014,literature,diyipi
发现更新， lowest_score= 539  ,highest_score= 607 ,在第14159个学校,广州中医药大学,福建,2014,science,diyipi
发现更新， lowest_score= 614  ,highest_score= 636 ,在第14160个学校,广州中医药大学,山东,2014,literature,diyipi
发现更新， lowest_score= 621  ,highest_score= 643 ,在第14161个学校,广州中医药大学,山东,2014,science,diyipi
发现更新， lowest_score= 555  ,highest_score= 565 ,在第14162个学校,广州中医药大学,湖北,2014,literature,diyipi
发现更新， lowest_score= 568  ,highest_score= 585 ,在第14163个学校,广州中医药大学,湖北,2014,science,diyipi
发现更新， lowest_score= 600  ,highest_score= 615 ,在第14164个学校,广州中医药大学,湖南,2014,literature,diyipi
发现更新， lowest_score= 578  ,highest_score= 617 ,在第14165个学校,广州中医药大学,湖南,2014,science,diyipi
发现更新， lowest_score= 573  ,highest_score= 624 ,在第14166个学校,广州中医药大学,广东,2014,literature,diyipi
发现更新， lowest_score= 556  ,highest_score= 637 ,在第14167个学校,广州中医药大学,广东,2014,science,diyipi
发现更新， lowest_score= 588  ,highest_score= 622 ,在第14168个学校,广州中医药大学,重庆,2014,literature,diyipi
发现更新， lowest_score= 557  ,highest_score= 591 ,在第14169个学校,广州中医药大学,重庆,2014,science,diyipi
发现更新， lowest_score= 565  ,highest_score= 587 ,在第14170个学校,广州中医药大学,四川,2014,literature,diyipi
发现更新， lowest_score= 561  ,highest_score= 592 ,在第14171个学校,广州中医药大学,四川,2014,science,diyipi
发现更新， lowest_score= 556  ,highest_score= 588 ,在第14172个学校,广州中医药大学,陕西,2014,science,diyipi
发现更新， lowest_score= 604  ,highest_score= 638 ,在第14174个学校,广州中医药大学,河北,2014,science,diyipi
发现更新， lowest_score= 529  ,highest_score= 548 ,在第14175个学校,广州中医药大学,山西,2014,literature,diyipi
发现更新， lowest_score= 542  ,highest_score= 598 ,在第14176个学校,广州中医药大学,山西,2014,science,diyipi
发现更新， lowest_score= 538  ,highest_score= 576 ,在第14177个学校,广州中医药大学,内蒙古,2014,literature,diyipi
发现更新， lowest_score= 518  ,highest_score= 592 ,在第14178个学校,广州中医药大学,内蒙古,2014,science,diyipi
发现更新， lowest_score= 546  ,highest_score= 584 ,在第14179个学校,广州中医药大学,河南,2014,literature,diyipi
发现更新， lowest_score= 575  ,highest_score= 606 ,在第14180个学校,广州中医药大学,河南,2014,science,diyipi
发现更新， lowest_score= 711  ,highest_score= 760 ,在第14181个学校,广州中医药大学,海南,2014,literature,diyipi
发现更新， lowest_score= 676  ,highest_score= 741 ,在第14182个学校,广州中医药大学,海南,2014,science,diyipi
发现更新， lowest_score= 569  ,highest_score= 617 ,在第14183个学校,广州中医药大学,广西,2014,literature,diyipi
发现更新， lowest_score= 563  ,highest_score= 603 ,在第14184个学校,广州中医药大学,广西,2014,science,diyipi
发现更新， lowest_score= 594  ,highest_score= 627 ,在第14185个学校,广州中医药大学,贵州,2014,literature,diyipi
发现更新， lowest_score= 533  ,highest_score= 599 ,在第14186个学校,广州中医药大学,贵州,2014,science,diyipi
发现更新， lowest_score= 610  ,highest_score= 631 ,在第14187个学校,广州中医药大学,云南,2014,literature,diyipi
发现更新， lowest_score= 567  ,highest_score= 608 ,在第14188个学校,广州中医药大学,云南,2014,science,diyipi
发现更新， lowest_score= 464  ,highest_score= 537 ,在第14189个学校,广州中医药大学,青海,2014,science,diyipi
发现更新， lowest_score= 530  ,highest_score= 538 ,在第14190个学校,广州中医药大学,宁夏,2014,science,diyipi
发现更新， lowest_score= 577  ,highest_score= 606 ,在第14191个学校,广州中医药大学,新疆,2014,literature,diyipi
发现更新， lowest_score= 526  ,highest_score= 626 ,在第14192个学校,广州中医药大学,新疆,2014,science,diyipi
发现更新， lowest_score= 537  ,highest_score= 573 ,在第14193个学校,广州中医药大学,江西,2014,literature,diyipi
发现更新， lowest_score= 546  ,highest_score= 586 ,在第14194个学校,广州中医药大学,江西,2014,science,diyipi
发现更新， lowest_score= 594 ,在第14195个学校,广州中医药大学,北京,2015,science,diyipi
发现更新， lowest_score= 549 ,在第14198个学校,广州中医药大学,辽宁,2015,science,diyipi
发现更新， lowest_score= 544 ,在第14201个学校,广州中医药大学,黑龙江,2015,literature,diyipi
发现更新， lowest_score= 566 ,在第14202个学校,广州中医药大学,黑龙江,2015,science,diyipi
发现更新， lowest_score= 614 ,在第14207个学校,广州中医药大学,安徽,2015,literature,diyipi
发现更新， lowest_score= 587 ,在第14208个学校,广州中医药大学,安徽,2015,science,diyipi
发现更新， lowest_score= 575 ,在第14209个学校,广州中医药大学,福建,2015,literature,diyipi
发现更新， lowest_score= 566 ,在第14210个学校,广州中医药大学,福建,2015,science,diyipi
发现更新， lowest_score= 573 ,在第14211个学校,广州中医药大学,山东,2015,literature,diyipi
发现更新， lowest_score= 613 ,在第14212个学校,广州中医药大学,山东,2015,science,diyipi
发现更新， lowest_score= 543 ,在第14213个学校,广州中医药大学,湖北,2015,literature,diyipi
发现更新， lowest_score= 563 ,在第14214个学校,广州中医药大学,湖北,2015,science,diyipi
发现更新， lowest_score= 573 ,在第14215个学校,广州中医药大学,湖南,2015,literature,diyipi
发现更新， lowest_score= 574 ,在第14216个学校,广州中医药大学,湖南,2015,science,diyipi
发现更新， lowest_score= 553 ,在第14217个学校,广州中医药大学,广东,2015,literature,diyipi
发现更新， lowest_score= 575 ,在第14218个学校,广州中医药大学,广东,2015,science,diyipi
发现更新， lowest_score= 544 ,在第14223个学校,广州中医药大学,陕西,2015,science,diyipi
发现更新， lowest_score= 582 ,在第14225个学校,广州中医药大学,河北,2015,science,diyipi
发现更新， lowest_score= 491 ,在第14226个学校,广州中医药大学,内蒙古,2015,literature,diyipi
发现更新， lowest_score= 494 ,在第14227个学校,广州中医药大学,内蒙古,2015,science,diyipi
发现更新， lowest_score= 545 ,在第14228个学校,广州中医药大学,河南,2015,literature,diyipi
发现更新， lowest_score= 574 ,在第14229个学校,广州中医药大学,河南,2015,science,diyipi
发现更新， lowest_score= 670 ,在第14230个学校,广州中医药大学,海南,2015,literature,diyipi
发现更新， lowest_score= 643 ,在第14231个学校,广州中医药大学,海南,2015,science,diyipi
发现更新， lowest_score= 541 ,在第14232个学校,广州中医药大学,广西,2015,literature,diyipi
发现更新， lowest_score= 550 ,在第14233个学校,广州中医药大学,广西,2015,science,diyipi
发现更新， lowest_score= 575 ,在第14236个学校,广州中医药大学,云南,2015,literature,diyipi
发现更新， lowest_score= 562 ,在第14237个学校,广州中医药大学,云南,2015,science,diyipi
发现更新， lowest_score= 556 ,在第14240个学校,广州中医药大学,新疆,2015,literature,diyipi
发现更新， lowest_score= 521 ,在第14241个学校,广州中医药大学,新疆,2015,science,diyipi
发现更新， lowest_score= 533 ,在第14242个学校,广州中医药大学,江西,2015,literature,diyipi
发现更新， lowest_score= 567 ,在第14243个学校,广州中医药大学,江西,2015,science,diyipi
发现更新， lowest_score= 576 ,在第14246个学校,华南师范大学,辽宁,2014,literature,diyipi
发现更新， lowest_score= 577 ,在第14247个学校,华南师范大学,辽宁,2014,science,diyipi
发现更新， lowest_score= 657 ,在第14252个学校,华南师范大学,浙江,2014,literature,diyipi
发现更新， lowest_score= 639 ,在第14253个学校,华南师范大学,浙江,2014,science,diyipi
发现更新， lowest_score= 576 ,在第14292个学校,华南师范大学,四川,2015,literature,diyipi
发现更新， lowest_score= 568 ,在第14293个学校,华南师范大学,四川,2015,science,diyipi
发现更新， lowest_score= 549 ,在第14294个学校,华南师范大学,陕西,2015,literature,diyipi
发现更新， lowest_score= 542 ,在第14295个学校,华南师范大学,陕西,2015,science,diyipi
发现更新， lowest_score= 546 ,在第14296个学校,华南师范大学,甘肃,2015,literature,diyipi
发现更新， lowest_score= 508 ,在第14297个学校,华南师范大学,甘肃,2015,science,diyipi
发现更新， lowest_score= 738 ,在第14298个学校,华南师范大学,海南,2015,literature,diyipi
发现更新， lowest_score= 703 ,在第14299个学校,华南师范大学,海南,2015,science,diyipi
发现更新， lowest_score= 566 ,在第14300个学校,华南师范大学,广西,2015,literature,diyipi
发现更新， lowest_score= 564 ,在第14301个学校,华南师范大学,广西,2015,science,diyipi
发现更新， lowest_score= 583 ,在第14304个学校,华南师范大学,云南,2015,literature,diyipi
发现更新， lowest_score= 545 ,在第14305个学校,华南师范大学,云南,2015,science,diyipi
发现更新， lowest_score= 557 ,在第14306个学校,华南师范大学,新疆,2015,literature,diyipi
发现更新， lowest_score= 514 ,在第14307个学校,华南师范大学,新疆,2015,science,diyipi
发现更新， lowest_score= 557 ,在第14308个学校,华南师范大学,辽宁,2016,literature,diyipi
发现更新， lowest_score= 583 ,在第14309个学校,华南师范大学,辽宁,2016,science,diyipi
发现更新， lowest_score= 557 ,在第14312个学校,华南师范大学,黑龙江,2016,literature,diyipi
发现更新， lowest_score= 574 ,在第14313个学校,华南师范大学,黑龙江,2016,science,diyipi
发现更新， lowest_score= 571 ,在第14314个学校,华南师范大学,安徽,2016,literature,diyipi
发现更新， lowest_score= 588 ,在第14315个学校,华南师范大学,安徽,2016,science,diyipi
发现更新， lowest_score= 571 ,在第14317个学校,华南师范大学,山东,2016,literature,diyipi
发现更新， lowest_score= 606 ,在第14318个学校,华南师范大学,山东,2016,science,diyipi
发现更新， lowest_score= 567 ,在第14319个学校,华南师范大学,湖北,2016,literature,diyipi
发现更新， lowest_score= 588 ,在第14320个学校,华南师范大学,湖北,2016,science,diyipi
发现更新， lowest_score= 580 ,在第14321个学校,华南师范大学,湖南,2016,literature,diyipi
发现更新， lowest_score= 583 ,在第14322个学校,华南师范大学,湖南,2016,science,diyipi
发现更新， lowest_score= 538 ,在第14323个学校,华南师范大学,广东,2016,literature,diyipi
发现更新， lowest_score= 538 ,在第14324个学校,华南师范大学,广东,2016,literature,tiqianpi
发现更新， lowest_score= 555 ,在第14325个学校,华南师范大学,广东,2016,science,diyipi
发现更新， lowest_score= 559 ,在第14326个学校,华南师范大学,广东,2016,science,tiqianpi
发现更新， lowest_score= 581 ,在第14327个学校,华南师范大学,四川,2016,literature,diyipi
发现更新， lowest_score= 596 ,在第14328个学校,华南师范大学,四川,2016,science,diyipi
发现更新， lowest_score= 557 ,在第14329个学校,华南师范大学,陕西,2016,literature,diyipi
发现更新， lowest_score= 554 ,在第14330个学校,华南师范大学,陕西,2016,science,diyipi
发现更新， lowest_score= 539 ,在第14331个学校,华南师范大学,甘肃,2016,literature,diyipi
发现更新， lowest_score= 536 ,在第14332个学校,华南师范大学,甘肃,2016,science,diyipi
发现更新， lowest_score= 596 ,在第14333个学校,华南师范大学,河北,2016,literature,diyipi
发现更新， lowest_score= 607 ,在第14334个学校,华南师范大学,河北,2016,science,diyipi
发现更新， lowest_score= 545 ,在第14335个学校,华南师范大学,山西,2016,literature,diyipi
发现更新， lowest_score= 562 ,在第14336个学校,华南师范大学,山西,2016,science,diyipi
发现更新， lowest_score= 557 ,在第14337个学校,华南师范大学,内蒙古,2016,literature,diyipi
发现更新， lowest_score= 547 ,在第14338个学校,华南师范大学,内蒙古,2016,science,diyipi
发现更新， lowest_score= 566 ,在第14339个学校,华南师范大学,河南,2016,literature,diyipi
发现更新， lowest_score= 587 ,在第14340个学校,华南师范大学,河南,2016,science,diyipi
发现更新， lowest_score= 589 ,在第14341个学校,华南师范大学,广西,2016,literature,diyipi
发现更新， lowest_score= 576 ,在第14342个学校,华南师范大学,广西,2016,science,diyipi
发现更新， lowest_score= 605 ,在第14343个学校,华南师范大学,贵州,2016,literature,diyipi
发现更新， lowest_score= 562 ,在第14344个学校,华南师范大学,贵州,2016,science,diyipi
发现更新， lowest_score= 601 ,在第14345个学校,华南师范大学,云南,2016,literature,diyipi
发现更新， lowest_score= 577 ,在第14346个学校,华南师范大学,云南,2016,science,diyipi
发现更新， lowest_score= 544 ,在第14347个学校,华南师范大学,新疆,2016,literature,diyipi
发现更新， lowest_score= 433 ,在第14348个学校,华南师范大学,新疆,2016,science,diyipi
发现更新， lowest_score= 561 ,在第14349个学校,华南师范大学,江西,2016,literature,diyipi
发现更新， lowest_score= 578 ,在第14350个学校,华南师范大学,江西,2016,science,diyipi
发现更新， lowest_score= 345 ,在第14377个学校,广西大学,江苏,2014,science,diyipi
发现更新， lowest_score= 628 ,在第14378个学校,广西大学,浙江,2014,literature,diyipi
发现更新， lowest_score= 619 ,在第14379个学校,广西大学,浙江,2014,science,diyipi
发现更新， lowest_score= 528 ,在第14418个学校,广西大学,辽宁,2015,science,diyipi
发现更新， lowest_score= 542 ,在第14420个学校,广西大学,黑龙江,2015,science,diyipi
发现更新， lowest_score= 617 ,在第14422个学校,广西大学,安徽,2015,literature,diyipi
发现更新， lowest_score= 595 ,在第14423个学校,广西大学,安徽,2015,science,diyipi
发现更新， lowest_score= 575 ,在第14424个学校,广西大学,福建,2015,science,diyipi
发现更新， lowest_score= 587  ,highest_score= 604 ,在第14425个学校,广西大学,山东,2015,literature,diyipi
发现更新， lowest_score= 602  ,highest_score= 616 ,在第14426个学校,广西大学,山东,2015,science,diyipi
发现更新， lowest_score= 545 ,在第14427个学校,广西大学,湖北,2015,literature,diyipi
发现更新， lowest_score= 560 ,在第14428个学校,广西大学,湖北,2015,science,diyipi
发现更新， lowest_score= 549 ,在第14429个学校,广西大学,湖南,2015,literature,diyipi
发现更新， lowest_score= 566 ,在第14430个学校,广西大学,湖南,2015,science,diyipi
发现更新， lowest_score= 575 ,在第14431个学校,广西大学,广东,2015,literature,diyipi
发现更新， lowest_score= 584 ,在第14432个学校,广西大学,广东,2015,science,diyipi
发现更新， lowest_score= 527 ,在第14437个学校,广西大学,陕西,2015,literature,diyipi
发现更新， lowest_score= 517 ,在第14438个学校,广西大学,陕西,2015,science,diyipi
发现更新， lowest_score= 507 ,在第14439个学校,广西大学,甘肃,2015,science,diyipi
发现更新， lowest_score= 566 ,在第14440个学校,广西大学,河北,2015,literature,diyipi
发现更新， lowest_score= 580 ,在第14441个学校,广西大学,河北,2015,science,diyipi
发现更新， lowest_score= 513 ,在第14442个学校,广西大学,内蒙古,2015,science,diyipi
发现更新， lowest_score= 565 ,在第14443个学校,广西大学,河南,2015,science,diyipi
发现更新， lowest_score= 514 ,在第14445个学校,广西大学,广西,2015,literature,diyipi
发现更新， lowest_score= 509 ,在第14450个学校,广西大学,云南,2015,science,diyipi
发现更新， lowest_score= 477 ,在第14453个学校,广西大学,新疆,2015,science,diyipi
发现更新， lowest_score= 533 ,在第14454个学校,广西大学,江西,2015,literature,diyipi
发现更新， lowest_score= 552 ,在第14455个学校,广西大学,江西,2015,science,diyipi
发现更新， lowest_score= 570 ,在第14459个学校,西南交通大学,北京,2014,literature,diyipi
发现更新， lowest_score= 538 ,在第14460个学校,西南交通大学,北京,2014,literature,dierpi
发现更新， lowest_score= 575 ,在第14461个学校,西南交通大学,北京,2014,science,diyipi
发现更新， lowest_score= 533 ,在第14462个学校,西南交通大学,北京,2014,science,dierpi
发现更新， lowest_score= 552 ,在第14463个学校,西南交通大学,天津,2014,literature,diyipi
发现更新， lowest_score= 514 ,在第14464个学校,西南交通大学,天津,2014,literature,dierpi
发现更新， lowest_score= 584 ,在第14465个学校,西南交通大学,天津,2014,science,diyipi
发现更新， lowest_score= 517 ,在第14466个学校,西南交通大学,天津,2014,science,dierpi
发现更新， lowest_score= 578 ,在第14467个学校,西南交通大学,辽宁,2014,literature,diyipi
发现更新， lowest_score= 604 ,在第14469个学校,西南交通大学,辽宁,2014,science,diyipi
发现更新， lowest_score= 574 ,在第14471个学校,西南交通大学,吉林,2014,literature,diyipi
发现更新， lowest_score= 607 ,在第14472个学校,西南交通大学,吉林,2014,science,diyipi
发现更新， lowest_score= 580 ,在第14473个学校,西南交通大学,黑龙江,2014,literature,diyipi
发现更新， lowest_score= 608 ,在第14475个学校,西南交通大学,黑龙江,2014,science,diyipi
发现更新， lowest_score= 438 ,在第14477个学校,西南交通大学,上海,2014,literature,diyipi
发现更新， lowest_score= 435 ,在第14478个学校,西南交通大学,上海,2014,science,diyipi
发现更新， lowest_score= 340 ,在第14479个学校,西南交通大学,江苏,2014,literature,diyipi
发现更新， lowest_score= 334 ,在第14480个学校,西南交通大学,江苏,2014,literature,dierpi
发现更新， lowest_score= 360 ,在第14481个学校,西南交通大学,江苏,2014,science,diyipi
发现更新， lowest_score= 344 ,在第14482个学校,西南交通大学,江苏,2014,science,dierpi
发现更新， lowest_score= 648 ,在第14483个学校,西南交通大学,浙江,2014,literature,diyipi
发现更新， lowest_score= 648 ,在第14484个学校,西南交通大学,浙江,2014,science,diyipi
发现更新， lowest_score= 565 ,在第14485个学校,西南交通大学,安徽,2014,literature,diyipi
发现更新， lowest_score= 568 ,在第14487个学校,西南交通大学,安徽,2014,science,diyipi
发现更新， lowest_score= 605 ,在第14489个学校,西南交通大学,福建,2014,literature,diyipi
发现更新， lowest_score= 595 ,在第14491个学校,西南交通大学,福建,2014,science,diyipi
发现更新， lowest_score= 615 ,在第14493个学校,西南交通大学,山东,2014,literature,diyipi
发现更新， lowest_score= 637 ,在第14494个学校,西南交通大学,山东,2014,science,diyipi
发现更新， lowest_score= 557 ,在第14496个学校,西南交通大学,湖北,2014,literature,diyipi
发现更新， lowest_score= 585 ,在第14498个学校,西南交通大学,湖北,2014,science,diyipi
发现更新， lowest_score= 596 ,在第14500个学校,西南交通大学,湖南,2014,literature,diyipi
发现更新， lowest_score= 536 ,在第14501个学校,西南交通大学,湖南,2014,literature,dierpi
发现更新， lowest_score= 592 ,在第14502个学校,西南交通大学,湖南,2014,science,diyipi
发现更新， lowest_score= 528 ,在第14503个学校,西南交通大学,湖南,2014,science,dierpi
发现更新， lowest_score= 594 ,在第14504个学校,西南交通大学,广东,2014,literature,diyipi
发现更新， lowest_score= 592 ,在第14505个学校,西南交通大学,广东,2014,science,diyipi
